data_leitura,sensor_1_Sensor Fósforo,sensor_2_Sensor Potássio,sensor_3_Sensor PH,sensor_4_Sensor Umidade,sensor_5_Sensor Estado do Relé
2025-05-17 07:30:28.647816,1.0,1.0,10.86763098913978,39.33092466338621,1.0
2025-05-17 08:11:50.599949,1.0,1.0,13.075072934474047,21.816943199616045,0.0
2025-05-17 08:13:40.647816,1.0,0.0,1.7132378589119017,3.1750112720830725,1.0
2025-05-17 08:55:02.599949,0.0,0.0,12.068350780978733,49.079081083678865,0.0
2025-05-17 08:56:52.647816,0.0,1.0,10.008180655647024,1.6160077111065374,1.0
2025-05-17 09:38:14.599949,1.0,1.0,13.561178757712453,93.63116350305683,0.0
2025-05-17 09:40:04.647816,1.0,0.0,2.8033956850903223,68.62522310566959,1.0
2025-05-17 10:21:26.599949,0.0,0.0,7.191769000764095,71.55229262504106,0.0
2025-05-17 10:23:16.647816,0.0,0.0,12.423594974345818,34.56067195934208,1.0
2025-05-17 11:04:38.599949,1.0,0.0,10.39619640932176,70.34651243204188,1.0
2025-05-17 11:06:28.647816,0.0,0.0,2.294490363611913,37.55726762755558,0.0
2025-05-17 11:47:50.599949,0.0,0.0,5.233131041864726,14.24738065758352,0.0
2025-05-17 11:49:40.647816,0.0,1.0,12.485247331366846,67.14455961808359,1.0
2025-05-17 12:31:02.599949,0.0,0.0,9.048289374287215,27.417924314999574,1.0
2025-05-17 12:32:52.647816,0.0,0.0,10.546527597873837,10.274208121362161,0.0
2025-05-17 13:14:14.599949,0.0,0.0,8.665716989854511,33.69324951383077,0.0
2025-05-17 13:16:04.647816,1.0,1.0,12.709249083518518,69.61080675008789,0.0
2025-05-17 13:57:26.599949,0.0,1.0,6.539505058967154,37.4140959775824,0.0
2025-05-17 13:59:16.647816,1.0,1.0,9.116785679044664,61.524135044766595,0.0
2025-05-17 14:40:38.599949,0.0,0.0,8.071010969855678,13.62925521571644,0.0
2025-05-17 14:42:28.647816,0.0,0.0,9.013305715048665,88.13538936373081,0.0
2025-05-17 15:23:50.599949,1.0,1.0,3.604580189650971,58.5323588605217,0.0
2025-05-17 15:25:40.647816,1.0,1.0,3.1575992075210033,98.70359816721442,0.0
2025-05-17 16:07:02.599949,0.0,0.0,2.8031086407006525,63.583314626731514,1.0
2025-05-17 16:08:52.647816,1.0,1.0,7.438672040969574,13.746399235962025,1.0
2025-05-17 16:50:14.599949,1.0,0.0,12.834090814011118,37.44555240359484,0.0
2025-05-17 16:52:04.647816,1.0,0.0,7.4573093397614425,48.28328645595554,0.0
2025-05-17 17:33:26.599949,0.0,1.0,9.015239110266153,92.22289164441281,0.0
2025-05-17 17:35:16.647816,0.0,1.0,0.21233531556194007,76.43396171563866,0.0
2025-05-17 18:16:38.599949,1.0,0.0,6.37336521353703,70.61818570853774,0.0
2025-05-17 18:18:28.647816,0.0,1.0,1.1302285285897167,18.303266149539354,1.0
2025-05-17 18:59:50.599949,1.0,1.0,8.01438136879725,99.66108011341788,0.0
2025-05-17 19:01:40.647816,1.0,1.0,6.5876132213916305,42.54304500442812,0.0
2025-05-17 19:43:02.599949,1.0,0.0,2.047417960242163,25.537431617478155,0.0
2025-05-17 19:44:52.647816,0.0,0.0,7.346329989112783,40.973734806213876,0.0
2025-05-17 20:26:14.599949,0.0,1.0,7.912810711181985,92.83519359432255,0.0
2025-05-17 20:28:04.647816,1.0,0.0,6.197216490174104,70.032398935186,0.0
2025-05-17 21:09:26.599949,1.0,0.0,10.002308759464032,2.304994756474754,1.0
2025-05-17 21:11:16.647816,1.0,1.0,0.7993079299708921,65.28119206745636,1.0
2025-05-17 21:52:38.599949,1.0,1.0,5.6291463416974405,70.76726700554575,1.0
2025-05-17 21:54:28.647816,1.0,1.0,7.685222655777159,44.50379194795985,1.0
2025-05-17 22:35:50.599949,0.0,0.0,8.180548896709023,95.53574702622055,0.0
2025-05-17 22:37:40.647816,1.0,1.0,3.26005164686367,43.89650953938159,1.0
2025-05-17 23:19:02.599949,0.0,1.0,8.411751742426496,35.54399183301118,0.0
2025-05-17 23:20:52.647816,1.0,0.0,6.850508676938476,95.89364727035363,1.0
2025-05-18 00:02:14.599949,0.0,1.0,7.798091225768297,30.938972460710477,0.0
2025-05-18 00:04:04.647816,0.0,0.0,9.283441782928278,57.892710473230494,0.0
2025-05-18 00:45:26.599949,0.0,1.0,7.331614060531247,44.565336011114745,0.0
2025-05-18 00:47:16.647816,0.0,1.0,9.535736347108198,37.92915153321604,0.0
2025-05-18 01:28:38.599949,1.0,1.0,12.966975156337309,16.635690804618786,1.0
2025-05-18 01:30:28.647816,1.0,0.0,2.7966930556394205,4.313953991959007,1.0
2025-05-18 02:11:50.599949,0.0,1.0,6.7222067160946155,82.07307881882232,0.0
2025-05-18 02:13:40.647816,1.0,1.0,9.921459468480675,84.17070072486868,1.0
2025-05-18 02:55:02.599949,1.0,0.0,6.736904990895693,99.77423287973279,1.0
2025-05-18 02:56:52.647816,0.0,1.0,6.164312916963435,61.394866320803445,1.0
2025-05-18 03:38:14.599949,0.0,0.0,9.166514703808396,70.02522978023518,0.0
2025-05-18 03:40:04.647816,0.0,0.0,1.460217109210693,79.11501061292331,0.0
2025-05-18 04:21:26.599949,1.0,1.0,6.987387210022225,32.376986563470126,1.0
2025-05-18 04:23:16.647816,1.0,0.0,10.590061789160762,61.06748614532652,0.0
2025-05-18 05:04:38.599949,0.0,0.0,10.331994027493122,63.07070315149305,1.0
2025-05-18 05:06:28.647816,0.0,1.0,10.383465680641702,35.60168433021603,1.0
2025-05-18 05:47:50.599949,1.0,0.0,2.5800944986693213,38.648742353074475,0.0
2025-05-18 05:49:40.647816,1.0,1.0,9.645306866798181,41.95798669209068,0.0
2025-05-18 06:31:02.599949,0.0,0.0,12.354459550907807,28.132424562544056,1.0
2025-05-18 06:32:52.647816,1.0,0.0,13.936225431142118,18.38199957114961,0.0
2025-05-18 07:14:14.599949,1.0,1.0,10.284216875081347,7.21486381012566,0.0
2025-05-18 07:16:04.647816,1.0,0.0,12.070726862976315,78.41949517719739,0.0
2025-05-18 07:57:26.599949,1.0,1.0,2.1201522903299774,75.55345638690348,1.0
2025-05-18 07:59:16.647816,1.0,0.0,1.2166252303950813,23.3858228418938,1.0
2025-05-18 08:40:38.599949,1.0,0.0,10.22168985306499,84.12822092238392,0.0
2025-05-18 08:42:28.647816,1.0,0.0,6.088951246122683,68.3942482589097,0.0
2025-05-18 09:23:50.599949,1.0,0.0,13.80263421664457,45.824480816790484,0.0
2025-05-18 09:25:40.647816,0.0,1.0,3.3391846860591485,43.45458426120265,1.0
2025-05-18 10:07:02.599949,0.0,0.0,3.7236987019652235,7.628551879300627,0.0
2025-05-18 10:08:52.647816,1.0,1.0,2.406630408797003,52.03426125217967,1.0
2025-05-18 10:50:14.599949,0.0,0.0,0.9139051910039611,62.21349317036228,1.0
2025-05-18 10:52:04.647816,1.0,0.0,2.3127987234918894,41.63182468137629,0.0
2025-05-18 11:33:26.599949,0.0,0.0,6.318993582703353,9.040418803177118,1.0
2025-05-18 11:35:16.647816,1.0,1.0,11.774516451198437,46.731924833225236,0.0
2025-05-18 12:16:38.599949,1.0,1.0,0.4599429477394046,82.43622862811475,0.0
2025-05-18 12:18:28.647816,0.0,1.0,9.867428921916638,44.3130333420086,0.0
2025-05-18 12:59:50.599949,0.0,1.0,6.143978148532984,53.565858486193775,0.0
2025-05-18 13:01:40.647816,0.0,0.0,4.339625524541435,59.23942569138345,1.0
2025-05-18 13:43:02.599949,1.0,0.0,3.492269283768399,65.426921367938,1.0
2025-05-18 13:44:52.647816,1.0,0.0,11.216692917179316,87.52770262824208,1.0
2025-05-18 14:26:14.599949,1.0,1.0,10.275898688896916,89.73380832699351,0.0
2025-05-18 14:28:04.647816,0.0,1.0,8.706318198472017,54.0791085904643,0.0
2025-05-18 15:09:26.599949,1.0,0.0,12.213539282875102,87.50202200533646,1.0
2025-05-18 15:11:16.647816,1.0,0.0,1.0658547752339937,54.41545224098665,0.0
2025-05-18 15:52:38.599949,1.0,0.0,0.8540863273498922,90.34077981433913,1.0
2025-05-18 15:54:28.647816,0.0,1.0,5.260085586477068,28.270874735682217,1.0
2025-05-18 16:35:50.599949,1.0,0.0,1.8443143259116792,28.939047610404344,1.0
2025-05-18 16:37:40.647816,1.0,0.0,7.710504233129724,93.33408849127748,1.0
2025-05-18 17:19:02.599949,0.0,0.0,11.869306425903414,62.16162735366348,0.0
2025-05-18 17:20:52.647816,1.0,1.0,0.047156853634253926,98.95204270885041,0.0
2025-05-18 18:02:14.599949,1.0,1.0,2.537992439284812,89.75974598297253,1.0
2025-05-18 18:04:04.647816,1.0,1.0,11.465349233279113,5.615353026172087,1.0
2025-05-18 18:45:26.599949,0.0,0.0,2.350014976229259,84.29409960147277,1.0
2025-05-18 18:47:16.647816,0.0,1.0,2.9525495187541315,79.54365869583756,1.0
2025-05-18 19:28:38.599949,0.0,0.0,10.99637610550731,84.81061305010942,1.0
2025-05-18 19:30:28.647816,0.0,0.0,12.025354122839815,36.48669451068904,0.0
2025-05-18 20:11:50.599949,1.0,1.0,8.644299618457945,16.591054169575525,1.0
2025-05-18 20:13:40.647816,0.0,0.0,4.36833988249497,67.53609990581957,1.0
2025-05-18 20:55:02.599949,1.0,0.0,10.986737550486316,32.24821369496731,1.0
2025-05-18 20:56:52.647816,0.0,0.0,11.450693371667054,26.269247511738335,1.0
2025-05-18 21:38:14.599949,0.0,1.0,2.446384124447058,96.7564005911017,1.0
2025-05-18 21:40:04.647816,0.0,1.0,10.604441976466621,83.88576104554859,1.0
2025-05-18 22:21:26.599949,0.0,1.0,2.7155360067539807,0.8268267746255109,0.0
2025-05-18 22:23:16.647816,1.0,1.0,9.407495987476445,87.83283730176822,1.0
2025-05-18 23:04:38.599949,0.0,0.0,0.3142577695508477,22.766338045410393,0.0
2025-05-18 23:06:28.647816,1.0,1.0,6.02539357946392,34.58904291740852,0.0
2025-05-18 23:47:50.599949,0.0,0.0,4.717107383431899,96.1837343894063,1.0
2025-05-18 23:49:40.647816,1.0,1.0,4.017256570355999,8.778005618760343,1.0
2025-05-19 00:31:02.599949,0.0,0.0,2.990323467907637,61.1623739838784,0.0
2025-05-19 00:32:52.647816,1.0,0.0,4.035982915696264,14.59703996526902,1.0
2025-05-19 01:14:14.599949,1.0,1.0,12.007422642231438,84.911471964918,0.0
2025-05-19 01:16:04.647816,1.0,0.0,4.245634546957806,89.3809207865527,1.0
2025-05-19 01:57:26.599949,1.0,1.0,1.4093286380762848,95.632740288274,0.0
2025-05-19 01:59:16.647816,0.0,0.0,3.000944124698873,83.05472006404054,1.0
2025-05-19 02:40:38.599949,1.0,0.0,5.357219909131158,13.912778312784424,0.0
2025-05-19 02:42:28.647816,1.0,1.0,3.6927272194063088,57.01039226295941,1.0
2025-05-19 03:23:50.599949,1.0,1.0,10.995071945441776,31.124330713787497,0.0
2025-05-19 03:25:40.647816,1.0,1.0,13.07510048188152,86.16934553266768,0.0
2025-05-19 04:07:02.599949,0.0,1.0,9.25196714725977,84.65559185288285,0.0
2025-05-19 04:08:52.647816,0.0,0.0,7.0746571400069564,21.803365898378125,1.0
2025-05-19 04:50:14.599949,0.0,0.0,3.3947396178057447,69.91751174749542,1.0
2025-05-19 04:52:04.647816,0.0,1.0,2.8685730331631274,10.440071384678895,0.0
2025-05-19 05:33:26.599949,1.0,0.0,13.071122232680313,71.03725965662278,0.0
2025-05-19 05:35:16.647816,0.0,1.0,8.060454834503927,96.15023281070431,1.0
2025-05-19 06:16:38.599949,1.0,0.0,13.725831339211373,37.52775430592644,0.0
2025-05-19 06:18:28.647816,0.0,1.0,3.6189982324418786,61.31050369703559,1.0
2025-05-19 06:59:50.599949,0.0,0.0,6.132158325762006,30.55956153136443,0.0
2025-05-19 07:01:40.647816,0.0,1.0,2.0685653550670984,22.033925400736145,1.0
2025-05-19 07:43:02.599949,1.0,1.0,0.020817791278957998,23.141018549191493,0.0
2025-05-19 07:44:52.647816,0.0,0.0,8.00903337431331,35.97526001207672,0.0
2025-05-19 08:26:14.599949,0.0,0.0,10.277360310728577,49.648072946327225,0.0
2025-05-19 08:28:04.647816,0.0,1.0,11.668651522911238,67.20189944691239,1.0
2025-05-19 09:09:26.599949,0.0,0.0,5.472058283044731,13.389625692054508,0.0
2025-05-19 09:11:16.647816,0.0,1.0,13.587652042431149,93.42169914759882,0.0
2025-05-19 09:52:38.599949,1.0,1.0,11.887786054646421,87.68869374264516,0.0
2025-05-19 09:54:28.647816,0.0,1.0,2.165323072931815,84.1354649321435,0.0
2025-05-19 10:35:50.599949,1.0,0.0,5.511554324406689,69.05244610281972,1.0
2025-05-19 10:37:40.647816,0.0,1.0,9.053727034073782,44.39133253966928,1.0
2025-05-19 11:19:02.599949,1.0,1.0,13.03772621037921,42.268071542877074,0.0
2025-05-19 11:20:52.647816,1.0,1.0,9.03699068870664,98.66384727222575,0.0
2025-05-19 12:02:14.599949,0.0,0.0,10.090929544086144,85.84330998396199,1.0
2025-05-19 12:04:04.647816,0.0,0.0,11.195752635797422,95.39147999341388,1.0
2025-05-19 12:45:26.599949,0.0,0.0,7.199886381069433,50.00489656482122,1.0
2025-05-19 12:47:16.647816,0.0,0.0,5.112854137116605,26.78190047862512,0.0
2025-05-19 13:28:38.599949,1.0,1.0,1.5758169763921759,14.842301371120826,0.0
2025-05-19 13:30:28.647816,1.0,0.0,3.7285495238809956,37.10086991145635,1.0
2025-05-19 14:11:50.599949,1.0,0.0,10.053270193348448,74.75365343478758,0.0
2025-05-19 14:13:40.647816,1.0,0.0,4.157184558968825,50.46837756318514,1.0
2025-05-19 14:55:02.599949,1.0,1.0,10.329482696063229,84.74840536357199,0.0
2025-05-19 14:56:52.647816,0.0,1.0,8.431190725992526,79.01891636724659,0.0
2025-05-19 15:38:14.599949,0.0,1.0,7.65375240239823,22.96121534991695,0.0
2025-05-19 15:40:04.647816,1.0,1.0,2.165119558087131,44.70946102389502,1.0
2025-05-19 16:21:26.599949,0.0,0.0,7.332465400303816,44.11959203683645,1.0
2025-05-19 16:23:16.647816,1.0,0.0,5.376707476806951,98.60688133933594,0.0
2025-05-19 17:04:38.599949,0.0,0.0,12.861569876867723,66.04235324955062,0.0
2025-05-19 17:06:28.647816,0.0,1.0,8.518744016066927,85.88586848212583,0.0
2025-05-19 17:47:50.599949,0.0,1.0,13.79131119691949,97.78741077999479,1.0
2025-05-19 17:49:40.647816,0.0,0.0,1.9022370079017428,60.09357575629638,1.0
2025-05-19 18:31:02.599949,0.0,1.0,6.6339511947305905,69.80237833331552,0.0
2025-05-19 18:32:52.647816,0.0,0.0,13.18442150692541,34.86173032565469,0.0
2025-05-19 19:14:14.599949,0.0,0.0,2.534317800703671,65.15025138879983,1.0
2025-05-19 19:16:04.647816,1.0,0.0,3.9526588039941997,22.335599580648534,0.0
2025-05-19 19:57:26.599949,0.0,1.0,0.7068648216717703,90.30567685098495,1.0
2025-05-19 19:59:16.647816,0.0,0.0,5.336388808059393,51.16018424245933,1.0
2025-05-19 20:40:38.599949,1.0,0.0,1.6602182356941757,10.3889808584547,0.0
2025-05-19 20:42:28.647816,1.0,1.0,5.756215619053938,76.03855723889221,0.0
2025-05-19 21:23:50.599949,0.0,1.0,8.483597752450327,1.8379512104056417,0.0
2025-05-19 21:25:40.647816,0.0,0.0,2.2773961190546137,57.44213165894714,0.0
2025-05-19 22:07:02.599949,1.0,1.0,10.420277060579076,98.61061156069039,1.0
2025-05-19 22:08:52.647816,1.0,0.0,7.305732938965694,42.68515717503584,1.0
2025-05-19 22:50:14.599949,0.0,0.0,13.703631351115675,90.27143709057461,1.0
2025-05-19 22:52:04.647816,0.0,1.0,2.0659983566925613,25.4042609136949,1.0
2025-05-19 23:33:26.599949,1.0,0.0,9.712704552993134,66.91553435355972,0.0
2025-05-19 23:35:16.647816,1.0,0.0,9.23048237930859,71.11436851035788,1.0
2025-05-20 00:16:38.599949,0.0,0.0,5.588651694512573,38.97550959854609,1.0
2025-05-20 00:18:28.647816,1.0,1.0,2.00201892195705,9.612586321517425,1.0
2025-05-20 00:59:50.599949,1.0,1.0,0.216315374779247,60.694018464279,0.0
2025-05-20 01:01:40.647816,1.0,1.0,10.036885198041402,1.6037835742352624,1.0
2025-05-20 01:43:02.599949,0.0,1.0,13.455278655345845,61.75790332508354,0.0
2025-05-20 01:44:52.647816,1.0,1.0,10.814704879208602,16.28538707283661,0.0
2025-05-20 02:26:14.599949,1.0,1.0,12.306958711427626,61.059803885799724,0.0
2025-05-20 02:28:04.647816,0.0,0.0,8.047464727448904,61.3935725482774,0.0
2025-05-20 03:09:26.599949,0.0,1.0,11.693437970137753,67.0277228710453,1.0
2025-05-20 03:11:16.647816,1.0,1.0,0.09975251706798516,7.218649934080778,0.0
2025-05-20 03:52:38.599949,0.0,0.0,2.3808352412772833,45.72434918167745,1.0
2025-05-20 03:54:28.647816,0.0,1.0,9.117551554609971,24.3800413819822,1.0
2025-05-20 04:35:50.599949,1.0,1.0,4.0317173638860995,32.36728185340601,0.0
2025-05-20 04:37:40.647816,1.0,0.0,11.959796890368247,15.306103975391395,0.0
2025-05-20 05:19:02.599949,1.0,0.0,10.77621410952101,43.420165220524844,0.0
2025-05-20 05:20:52.647816,0.0,0.0,0.32460537159929115,78.37520950766636,1.0
2025-05-20 06:02:14.599949,0.0,0.0,10.453888091666446,15.502459621676401,0.0
2025-05-20 06:04:04.647816,0.0,1.0,7.568792670111088,27.92706766293498,1.0
2025-05-20 06:45:26.599949,1.0,1.0,3.9571289796456126,12.995707078311568,1.0
2025-05-20 06:47:16.647816,0.0,1.0,0.5801890172406543,56.73188832815028,0.0
2025-05-20 07:28:38.599949,1.0,1.0,7.998112711690673,79.51643371521028,1.0
2025-05-20 07:30:28.647816,0.0,0.0,0.6211795418705632,18.04934082449775,1.0
2025-05-20 08:11:50.599949,0.0,0.0,7.414161152873913,61.9273176233351,1.0
2025-05-20 08:13:40.647816,1.0,1.0,12.579501755593467,65.12444647991872,1.0
2025-05-20 08:55:02.599949,0.0,1.0,4.67510511383752,52.876875758466035,1.0
2025-05-20 08:56:52.647816,1.0,1.0,6.590913167394431,96.366287074385,1.0
2025-05-20 09:38:14.599949,1.0,0.0,10.424671888495007,94.2268726009166,0.0
2025-05-20 09:40:04.647816,1.0,1.0,6.913597710541732,41.77993377788945,0.0
2025-05-20 10:21:26.599949,1.0,0.0,7.749363696091752,56.679279523622185,0.0
2025-05-20 10:23:16.647816,1.0,0.0,12.650640445043479,86.23775701279568,1.0
2025-05-20 11:04:38.599949,1.0,0.0,4.439646182784731,38.235668060060014,0.0
2025-05-20 11:06:28.647816,0.0,0.0,13.26315440941165,62.91126589287532,0.0
2025-05-20 11:47:50.599949,1.0,1.0,0.3912270339269772,33.07683076408067,0.0
2025-05-20 11:49:40.647816,1.0,0.0,1.2888343342145385,23.88852300761203,0.0
2025-05-20 12:31:02.599949,1.0,0.0,10.23033824042242,21.285965222837266,1.0
2025-05-20 12:32:52.647816,0.0,1.0,12.581716045760247,82.77197089374783,0.0
2025-05-20 13:14:14.599949,0.0,1.0,3.235859089928518,27.74300138236586,0.0
2025-05-20 13:16:04.647816,0.0,1.0,3.7881939286670616,38.17206774220283,0.0
2025-05-20 13:57:26.599949,1.0,1.0,7.08003769350725,10.770514192926662,1.0
2025-05-20 13:59:16.647816,1.0,1.0,0.4046402877103161,89.28814729551291,1.0
2025-05-20 14:40:38.599949,1.0,1.0,13.85440523708422,36.24578312977916,0.0
2025-05-20 14:42:28.647816,0.0,0.0,9.295545213836963,4.16146708694386,0.0
2025-05-20 15:23:50.599949,1.0,1.0,5.154300312404514,34.49912682546565,0.0
2025-05-20 15:25:40.647816,1.0,1.0,13.923948355626607,75.32074883516488,0.0
2025-05-20 16:07:02.599949,1.0,0.0,10.482063154093517,92.50531081130073,0.0
2025-05-20 16:08:52.647816,0.0,1.0,7.473376230039746,64.06241076003593,1.0
2025-05-20 16:50:14.599949,1.0,0.0,6.584804046809056,12.499471530831396,1.0
2025-05-20 16:52:04.647816,1.0,0.0,12.332977100216464,32.47939448539664,0.0
2025-05-20 17:33:26.599949,1.0,1.0,2.157174914978686,81.54241303963207,1.0
2025-05-20 17:35:16.647816,1.0,1.0,10.6160898976629,7.681156951798185,0.0
2025-05-20 18:16:38.599949,0.0,0.0,5.711120160610761,90.0689324486227,0.0
2025-05-20 18:18:28.647816,1.0,1.0,11.722063629736946,45.71248081000998,1.0
2025-05-20 18:59:50.599949,1.0,1.0,8.762169366506809,87.11934193654885,1.0
2025-05-20 19:01:40.647816,1.0,1.0,3.5163537753571283,52.44738674655007,0.0
2025-05-20 19:43:02.599949,1.0,1.0,3.1685642581395346,30.64648783371,1.0
2025-05-20 19:44:52.647816,0.0,0.0,2.439291857641285,98.17981284565201,1.0
2025-05-20 20:26:14.599949,0.0,0.0,11.425085990645943,44.54495589873056,1.0
2025-05-20 20:28:04.647816,0.0,1.0,4.711418700243822,33.940829153240834,0.0
2025-05-20 21:09:26.599949,1.0,0.0,2.1410194962705686,91.25266292084324,1.0
2025-05-20 21:11:16.647816,0.0,1.0,10.718349550357189,56.53617047607013,0.0
2025-05-20 21:52:38.599949,1.0,1.0,12.62366630810584,21.58092736033267,1.0
2025-05-20 21:54:28.647816,1.0,0.0,12.725099876754674,72.52750332745866,0.0
2025-05-20 22:35:50.599949,0.0,1.0,10.642863084228537,74.23018811784246,0.0
2025-05-20 22:37:40.647816,1.0,1.0,5.829112332900771,8.800218202266807,0.0
2025-05-20 23:19:02.599949,0.0,0.0,0.4465875543300315,72.66237442076942,1.0
2025-05-20 23:20:52.647816,0.0,1.0,0.9888870845811955,32.30199409350525,0.0
2025-05-21 00:02:14.599949,1.0,0.0,12.90576079215769,17.7978864563621,1.0
2025-05-21 00:04:04.647816,1.0,1.0,13.694932784732146,45.83599053983236,1.0
2025-05-21 00:45:26.599949,0.0,0.0,3.905745620471838,24.639860139769954,0.0
2025-05-21 00:47:16.647816,0.0,0.0,11.5513864024298,54.84621379717264,1.0
2025-05-21 01:28:38.599949,1.0,1.0,12.350683080108128,36.98246557978673,1.0
2025-05-21 01:30:28.647816,0.0,1.0,12.495295558236842,52.6356586479544,1.0
2025-05-21 02:11:50.599949,1.0,0.0,6.42686806735381,31.037353791601717,1.0
2025-05-21 02:13:40.647816,1.0,0.0,9.345472783883276,53.38939483868448,0.0
2025-05-21 02:55:02.599949,1.0,0.0,6.651033138240489,80.76406280314386,0.0
2025-05-21 02:56:52.647816,1.0,1.0,2.4689460557227285,87.3505939221956,0.0
2025-05-21 03:38:14.599949,1.0,0.0,9.847199379243328,5.981660441409053,1.0
2025-05-21 03:40:04.647816,0.0,1.0,13.654054725881545,13.214103317018978,0.0
2025-05-21 04:21:26.599949,1.0,1.0,5.929965149991448,87.79118459337427,1.0
2025-05-21 04:23:16.647816,0.0,0.0,7.395121787385527,40.83885376407304,0.0
2025-05-21 05:04:38.599949,1.0,1.0,2.1270158233104848,33.746044259656,0.0
2025-05-21 05:06:28.647816,1.0,1.0,0.2622073301393639,86.31112596509477,0.0
2025-05-21 05:47:50.599949,1.0,1.0,7.460533958223826,71.6516314305532,0.0
2025-05-21 05:49:40.647816,0.0,1.0,2.8450217931601207,81.5407426783462,0.0
2025-05-21 06:31:02.599949,1.0,0.0,9.360037470868752,15.302725999772138,1.0
2025-05-21 06:32:52.647816,0.0,0.0,0.1485422259622342,11.48989076007998,0.0
2025-05-21 07:14:14.599949,0.0,0.0,5.7273853254888785,4.494195940941603,1.0
2025-05-21 07:16:04.647816,1.0,0.0,10.255375028153617,32.74599855315715,0.0
2025-05-21 07:57:26.599949,1.0,0.0,5.747541075893253,91.6379780384648,1.0
2025-05-21 07:59:16.647816,0.0,0.0,8.416714035300876,73.59655587729098,1.0
2025-05-21 08:40:38.599949,1.0,1.0,0.8241505210173747,47.79707202496544,1.0
2025-05-21 08:42:28.647816,0.0,1.0,0.3150116986138367,33.332775147239225,1.0
2025-05-21 09:23:50.599949,1.0,0.0,10.829217510524954,1.6532699152337904,1.0
2025-05-21 09:25:40.647816,1.0,0.0,0.7089838317629023,80.5025103272982,1.0
2025-05-21 10:07:02.599949,0.0,1.0,5.04305789484468,82.96925697450149,1.0
2025-05-21 10:08:52.647816,1.0,0.0,1.1665682393642967,43.89676960392709,1.0
2025-05-21 10:50:14.599949,0.0,1.0,8.798704144278199,51.99883459873256,0.0
2025-05-21 10:52:04.647816,0.0,0.0,12.322980803139739,25.424621417524364,1.0
